name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Reggie Sanders,2005,St. Louis Cardinals,295,49,80,21,54,28,75,.271,.340,.546,.886,hitter
Skip Schumaker,2005,St. Louis Cardinals,24,9,6,0,1,2,2,.250,.308,.292,.600,hitter
Scott Seabol,2005,St. Louis Cardinals,105,11,23,1,10,8,23,.219,.272,.295,.567,hitter
Jeff Suppan,2005,St. Louis Cardinals,58,5,12,1,5,3,9,.207,.246,.293,.539,hitter
So Taguchi,2005,St. Louis Cardinals,396,45,114,8,53,20,62,.288,.322,.412,.734,hitter
Julian Tavarez,2005,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brad Thompson,2005,St. Louis Cardinals,6,0,1,0,0,0,2,.167,.167,.167,.334,hitter
Adam Wainwright,2005,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Larry Walker,2005,St. Louis Cardinals,315,66,91,15,52,41,64,.289,.384,.502,.886,hitter
Gabe White,2005,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Danys Baez,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Borowski,2005,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Cantu,2005,Tampa Bay Devil Rays,598,73,171,28,117,19,83,.286,.311,.497,.808,hitter
Lance Carter,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Cash,2005,Tampa Bay Devil Rays,31,4,5,2,2,1,13,.161,.212,.387,.599,hitter
Jesus Colome,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Fernando Cortez,2005,Tampa Bay Devil Rays,13,0,1,0,1,1,3,.077,.143,.077,.220,hitter
Carl Crawford,2005,Tampa Bay Devil Rays,644,101,194,15,81,27,84,.301,.331,.469,.800,hitter
Casey Fossum,2005,Tampa Bay Devil Rays,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lee Gardner,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joey Gathright,2005,Tampa Bay Devil Rays,203,29,56,0,13,10,39,.276,.316,.340,.656,hitter
Jonny Gomes,2005,Tampa Bay Devil Rays,348,61,98,21,54,39,113,.282,.372,.534,.906,hitter
Alex Gonzalez,2005,Tampa Bay Devil Rays,349,47,94,9,38,26,74,.269,.323,.410,.733,hitter
Nick Green,2005,Tampa Bay Devil Rays,318,53,76,5,29,33,86,.239,.329,.346,.675,hitter
Toby Hall,2005,Tampa Bay Devil Rays,432,28,124,5,48,16,39,.287,.315,.368,.683,hitter
Travis Harper,2005,Tampa Bay Devil Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mark Hendrickson,2005,Tampa Bay Devil Rays,7,1,1,0,0,0,3,.143,.143,.143,.286,hitter
Damon Hollins,2005,Tampa Bay Devil Rays,342,44,85,13,46,23,63,.249,.296,.418,.714,hitter
Aubrey Huff,2005,Tampa Bay Devil Rays,575,70,150,22,92,49,88,.261,.321,.428,.749,hitter
Charles Johnson,2005,Tampa Bay Devil Rays,46,5,9,0,5,9,11,.196,.327,.283,.610,hitter
Scott Kazmir,2005,Tampa Bay Devil Rays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pete Laforest,2005,Tampa Bay Devil Rays,64,5,11,1,4,6,23,.172,.243,.266,.509,hitter
Tim Laker,2005,Tampa Bay Devil Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Travis Lee,2005,Tampa Bay Devil Rays,404,54,110,12,49,35,66,.272,.331,.426,.757,hitter
Julio Lugo,2005,Tampa Bay Devil Rays,616,89,182,6,57,61,72,.295,.362,.403,.765,hitter
Seth McClung,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trever Miller,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric Munson,2005,Tampa Bay Devil Rays,18,2,3,0,2,4,3,.167,.333,.222,.555,hitter
Hideo Nomo,2005,Tampa Bay Devil Rays,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Franklin Nunez,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chad Orvella,2005,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eduardo Perez,2005,Tampa Bay Devil Rays,161,23,41,11,28,26,30,.255,.368,.497,.865,hitter
Josh Phelps,2005,Tampa Bay Devil Rays,158,21,42,5,26,12,48,.266,.328,.424,.752,hitter
Alex Sanchez,2005,Tampa Bay Devil Rays,133,28,46,2,13,7,25,.346,.373,.466,.839,hitter
Chris Singleton,2005,Tampa Bay Devil Rays,59,9,16,0,11,6,14,.271,.348,.356,.704,hitter
Reggie Taylor,2005,Tampa Bay Devil Rays,22,2,4,0,1,2,7,.182,.250,.273,.523,hitter
Doug Waechter,2005,Tampa Bay Devil Rays,2,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Chad Allen,2005,Texas Rangers,53,5,15,0,5,2,13,.283,.309,.340,.649,hitter
Sandy Alomar Jr.,2005,Texas Rangers,128,11,35,0,14,5,12,.273,.306,.328,.634,hitter
Pedro Astacio,2005,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
James Baldwin,2005,Baltimore Orioles,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rod Barajas,2005,Texas Rangers,410,53,104,21,60,26,70,.254,.306,.466,.772,hitter
Joaquín Benoit,2005,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hank Blalock,2005,Texas Rangers,647,80,170,25,92,51,132,.263,.318,.431,.749,hitter
Jason Botts,2005,Texas Rangers,27,4,8,0,3,3,13,.296,.367,.296,.663,hitter
Doug Brocail,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Francisco Cordero,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark DeRosa,2005,Texas Rangers,148,26,36,8,20,16,35,.243,.325,.439,.764,hitter
David Dellucci,2005,Texas Rangers,435,97,109,29,65,76,121,.251,.367,.513,.880,hitter
Juan Dominguez,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Drese,2005,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Esteban German,2005,Texas Rangers,4,3,3,0,1,0,1,.750,.750,1.000,1.750,hitter
Adrián González,2005,Texas Rangers,150,17,34,6,17,10,37,.227,.272,.407,.679,hitter
Kevin Gryboski,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Richard Hidalgo,2005,Texas Rangers,308,43,68,16,43,26,74,.221,.289,.416,.705,hitter
Steve Karsay,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gerald Laird,2005,Texas Rangers,40,7,9,1,4,2,7,.225,.262,.350,.612,hitter
Kameron Loe,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ron Mahay,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gary Matthews,2005,Texas Rangers,475,72,121,17,55,47,90,.255,.320,.436,.756,hitter
Marshall McDougall,2005,Texas Rangers,18,3,3,0,0,0,10,.167,.167,.222,.389,hitter
Kevin Mench,2005,Texas Rangers,557,71,147,25,73,50,68,.264,.328,.469,.797,hitter
Phil Nevin,2005,San Diego Padres,281,31,72,9,47,19,67,.256,.301,.399,.700,hitter
Laynce Nix,2005,Texas Rangers,229,28,55,6,32,9,45,.240,.267,.397,.664,hitter
Chan Ho Park,2005,Texas Rangers,5,0,2,0,0,0,2,.400,.400,.400,.800,hitter
Nick Regilio,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ricardo Rodriguez,2005,Texas Rangers,3,0,1,0,1,0,1,.333,.333,.333,.666,hitter
Kenny Rogers,2005,Texas Rangers,3,0,1,0,1,0,1,.333,.333,1.000,1.333,hitter
Brian Shouse,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alfonso Soriano,2005,Texas Rangers,637,102,171,36,104,33,125,.268,.309,.512,.821,hitter
Jason Standridge,2005,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Teixeira,2005,Texas Rangers,644,112,194,43,144,72,124,.301,.379,.575,.954,hitter
Michael Tejera,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andres Torres,2005,Texas Rangers,19,2,3,0,1,1,6,.158,.190,.211,.401,hitter
John Wasdin,2005,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
C.J. Wilson,2005,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Young,2005,Texas Rangers,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Michael Young,2005,Texas Rangers,668,114,221,24,91,58,91,.331,.385,.513,.898,hitter
Russ Adams,2005,Toronto Blue Jays,481,68,123,8,63,50,57,.256,.325,.383,.708,hitter
Miguel Batista,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Frank Catalanotto,2005,Toronto Blue Jays,419,56,126,8,59,37,53,.301,.367,.451,.818,hitter
Gustavo Chacin,2005,Toronto Blue Jays,7,1,0,0,0,0,2,.000,.000,.000,.000,hitter
Vinnie Chulk,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andy Dominique,2005,Toronto Blue Jays,2,0,0,0,0,0,0,.000,.333,.000,.333,hitter
Scott Downs,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Frasor,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John-Ford Griffin,2005,Toronto Blue Jays,13,3,4,1,6,0,4,.308,.308,.692,1.000,hitter
Gabe Gross,2005,Toronto Blue Jays,92,11,23,1,7,10,21,.250,.324,.348,.672,hitter
Roy Halladay,2005,Toronto Blue Jays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Aaron Hill,2005,Toronto Blue Jays,361,49,99,3,40,34,41,.274,.342,.385,.727,hitter
Shea Hillenbrand,2005,Toronto Blue Jays,594,91,173,18,82,26,79,.291,.343,.449,.792,hitter
Eric Hinske,2005,Toronto Blue Jays,477,79,125,15,68,46,121,.262,.333,.430,.763,hitter
Ken Huckaby,2005,Toronto Blue Jays,87,8,18,0,6,5,19,.207,.250,.253,.503,hitter
Orlando Hudson,2005,Toronto Blue Jays,461,62,125,10,63,30,65,.271,.315,.412,.727,hitter
Reed Johnson,2005,Toronto Blue Jays,398,55,107,8,58,22,82,.269,.332,.412,.744,hitter
Corey Koskie,2005,Toronto Blue Jays,354,49,88,11,36,44,90,.249,.337,.398,.735,hitter
Ted Lilly,2005,Toronto Blue Jays,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
John McDonald,2005,Toronto Blue Jays,93,8,27,0,12,6,12,.290,.340,.323,.663,hitter
Frank Menechino,2005,Toronto Blue Jays,148,22,32,4,13,25,33,.216,.352,.345,.697,hitter
Greg Myers,2005,Toronto Blue Jays,12,0,1,0,1,1,1,.083,.154,.083,.237,hitter
Guillermo Quiroz,2005,Toronto Blue Jays,36,3,7,0,4,2,13,.194,.256,.250,.506,hitter
Alex Rios,2005,Toronto Blue Jays,481,71,126,10,59,28,101,.262,.306,.397,.703,hitter
Scott Schoeneweis,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Speier,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Towers,2005,Toronto Blue Jays,6,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Pete Walker,2005,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vernon Wells,2005,Toronto Blue Jays,620,78,167,28,97,47,86,.269,.320,.463,.783,hitter
Gregg Zaun,2005,Toronto Blue Jays,434,61,109,11,61,73,70,.251,.355,.373,.728,hitter
Brent Abernathy,2005,Minnesota Twins,67,5,16,1,6,7,9,.239,.316,.299,.615,hitter
Jason Bartlett,2005,Minnesota Twins,224,33,54,3,16,21,37,.241,.316,.335,.651,hitter
Bret Boone,2005,Seattle Mariners,273,30,63,7,34,24,52,.231,.299,.385,.684,hitter
Juan Castro,2005,Minnesota Twins,272,27,70,5,33,9,39,.257,.279,.386,.665,hitter
Jesse Crain,2005,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Cuddyer,2005,Minnesota Twins,422,55,111,12,42,41,93,.263,.330,.422,.752,hitter
Lew Ford,2005,Minnesota Twins,522,70,138,7,53,45,85,.264,.338,.377,.715,hitter
Matt Guerrier,2005,Minnesota Twins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Heintz,2005,Minnesota Twins,25,1,5,0,2,1,6,.200,.231,.320,.551,hitter
Torii Hunter,2005,Minnesota Twins,372,63,100,14,56,34,65,.269,.337,.452,.789,hitter
Jacque Jones,2005,Minnesota Twins,523,74,130,23,73,51,120,.249,.319,.438,.757,hitter
Matthew LeCroy,2005,Minnesota Twins,304,33,79,17,50,41,85,.260,.354,.444,.798,hitter
Kyle Lohse,2005,Minnesota Twins,5,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Mauer,2005,Minnesota Twins,489,61,144,9,55,61,64,.294,.372,.411,.783,hitter
Joe Mays,2005,Minnesota Twins,3,0,1,0,0,0,0,.333,.333,.333,.666,hitter
Corky Miller,2005,Minnesota Twins,12,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Justin Morneau,2005,Minnesota Twins,490,62,117,22,79,44,94,.239,.304,.437,.741,hitter
Terry Mulholland,2005,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Nathan,2005,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Punto,2005,Minnesota Twins,394,45,94,4,26,36,86,.239,.301,.335,.636,hitter
Brad Radke,2005,Minnesota Twins,5,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Mike Redmond,2005,Minnesota Twins,148,17,46,1,26,6,14,.311,.350,.392,.742,hitter
Juan Rincon,2005,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luis Rivas,2005,Minnesota Twins,136,21,35,1,12,9,17,.257,.311,.316,.627,hitter
Luis Antonio Rodriguez,2005,Minnesota Twins,175,21,47,2,20,18,23,.269,.335,.383,.718,hitter
J.C. Romero,2005,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Ryan,2005,Minnesota Twins,117,7,27,2,13,9,22,.231,.283,.325,.608,hitter
Johan Santana,2005,Minnesota Twins,6,1,1,0,0,0,0,.167,.167,.167,.334,hitter
Carlos Silva,2005,Minnesota Twins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Shannon Stewart,2005,Minnesota Twins,551,69,151,10,56,34,73,.274,.323,.388,.711,hitter
Terry Tiffee,2005,Minnesota Twins,150,9,31,1,15,8,15,.207,.245,.293,.538,hitter
Jason Tyner,2005,Minnesota Twins,56,8,18,0,5,4,4,.321,.367,.375,.742,hitter
Glenn Williams,2005,Minnesota Twins,40,3,17,0,3,2,7,.425,.452,.450,.902,hitter
Bobby Abreu,2005,Philadelphia Phillies,588,104,168,24,102,117,134,.286,.405,.474,.879,hitter
Terry Adams,2005,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Bell,2005,Philadelphia Phillies,557,53,138,10,61,47,69,.248,.310,.361,.671,hitter
Eude Brito,2005,Philadelphia Phillies,7,1,1,0,0,0,2,.143,.143,.143,.286,hitter
Pat Burrell,2005,Philadelphia Phillies,562,78,158,32,117,99,160,.281,.389,.504,.893,hitter
Marlon Byrd,2005,Philadelphia Phillies,13,0,4,0,0,1,3,.308,.400,.308,.708,hitter
Endy Chavez,2005,Washington Nationals,9,2,2,0,1,3,1,.222,.417,.333,.750,hitter
Rheal Cormier,2005,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Gavin Floyd,2005,Philadelphia Phillies,9,0,1,0,0,0,5,.111,.111,.111,.222,hitter
Aaron Fultz,2005,Philadelphia Phillies,3,1,1,0,0,0,2,.333,.333,.333,.666,hitter
Geoff Geary,2005,Philadelphia Phillies,6,0,1,0,0,0,4,.167,.167,.167,.334,hitter
Ryan Howard,2005,Philadelphia Phillies,312,52,90,22,63,33,100,.288,.356,.567,.923,hitter
Matt Kata,2005,Arizona Diamondbacks,31,6,6,0,0,5,4,.194,.306,.323,.629,hitter
Cory Lidle,2005,Philadelphia Phillies,58,2,8,0,2,1,30,.138,.153,.138,.291,hitter
Jon Lieber,2005,Philadelphia Phillies,73,7,7,0,4,1,29,.096,.107,.123,.230,hitter
Mike Lieberthal,2005,Philadelphia Phillies,392,48,103,12,47,35,35,.263,.336,.418,.754,hitter
Pedro Liriano,2005,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kenny Lofton,2005,Philadelphia Phillies,367,67,123,2,36,32,41,.335,.392,.420,.812,hitter
Aquilino Lopez,2005,Colorado Rockies,1,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Madson,2005,Philadelphia Phillies,6,0,0,0,0,1,0,.000,.143,.000,.143,hitter
Ramon Martinez,2005,Detroit Tigers,56,4,15,0,5,3,4,.268,.300,.286,.586,hitter
Jason Michaels,2005,Philadelphia Phillies,289,54,88,4,31,44,45,.304,.399,.415,.814,hitter
Brett Myers,2005,Philadelphia Phillies,65,1,10,0,5,4,19,.154,.203,.169,.372,hitter
Jose Offerman,2005,Philadelphia Phillies,33,6,6,1,3,5,6,.182,.289,.364,.653,hitter
Vicente Padilla,2005,Philadelphia Phillies,41,2,6,0,4,5,24,.146,.239,.220,.459,hitter
Tomas Perez,2005,Philadelphia Phillies,159,17,37,0,22,11,27,.233,.289,.277,.566,hitter
Placido Polanco,2005,Philadelphia Phillies,158,26,50,3,20,12,9,.316,.376,.418,.794,hitter
Todd Pratt,2005,Philadelphia Phillies,175,17,44,7,23,19,50,.251,.332,.394,.726,hitter
Jimmy Rollins,2005,Philadelphia Phillies,677,115,196,12,54,47,71,.290,.338,.431,.769,hitter
Danny Sandoval,2005,Philadelphia Phillies,2,1,0,0,0,0,1,.000,.000,.000,.000,hitter
Robinson Tejeda,2005,Philadelphia Phillies,20,1,2,0,0,0,9,.100,.100,.200,.300,hitter
Amaury Telemaco,2005,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jim Thome,2005,Philadelphia Phillies,193,26,40,7,30,45,59,.207,.360,.352,.712,hitter
Michael Tucker,2005,San Francisco Giants,250,32,60,5,33,28,48,.240,.317,.372,.689,hitter
Ugueth Urbina,2005,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chase Utley,2005,Philadelphia Phillies,543,93,158,28,105,69,109,.291,.376,.540,.916,hitter
Shane Victorino,2005,Philadelphia Phillies,17,5,5,2,8,0,3,.294,.263,.647,.910,hitter
Billy Wagner,2005,Philadelphia Phillies,3,0,1,0,0,0,2,.333,.333,.333,.666,hitter
Randy Wolf,2005,Philadelphia Phillies,26,2,4,0,1,1,8,.154,.185,.231,.416,hitter
Tim Worrell,2005,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Bernero,2005,Atlanta Braves,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Wilson Betemit,2005,Atlanta Braves,246,36,75,4,20,22,55,.305,.359,.435,.794,hitter
Blaine Boyer,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Frank Brooks,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jim Brower,2005,San Francisco Giants,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Matt Childers,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Roman Colon,2005,Atlanta Braves,7,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Kyle Davies,2005,Atlanta Braves,15,0,3,0,4,2,3,.200,.278,.200,.478,hitter
Joey Devine,2005,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Johnny Estrada,2005,Atlanta Braves,357,31,93,4,39,20,38,.261,.303,.367,.670,hitter
Kyle Farnsworth,2005,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Foster,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Julio Franco,2005,Atlanta Braves,233,30,64,9,42,27,57,.275,.348,.451,.799,hitter
Jeff Francoeur,2005,Atlanta Braves,257,41,77,14,45,11,58,.300,.336,.549,.885,hitter
Rafael Furcal,2005,Atlanta Braves,616,100,175,12,58,62,78,.284,.348,.429,.777,hitter
Marcus Giles,2005,Atlanta Braves,577,104,168,15,63,64,108,.291,.365,.461,.826,hitter
Seth Greisinger,2005,Atlanta Braves,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kevin Gryboski,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Hampton,2005,Atlanta Braves,25,4,8,1,1,0,9,.320,.346,.480,.826,hitter
Todd Hollandsworth,2005,Chicago Cubs,268,23,68,5,35,18,53,.254,.301,.388,.689,hitter
Tim Hudson,2005,Atlanta Braves,65,2,9,0,6,3,26,.138,.176,.200,.376,hitter
Chuck James,2005,Atlanta Braves,1,0,1,0,1,0,0,1.000,1.000,1.000,2.000,hitter
Kelly Johnson,2005,Atlanta Braves,290,46,70,9,40,40,75,.241,.334,.397,.731,hitter
Andruw Jones,2005,Atlanta Braves,586,95,154,51,128,64,112,.263,.347,.575,.922,hitter
Chipper Jones,2005,Atlanta Braves,358,66,106,21,72,72,56,.296,.412,.556,.968,hitter
Brian Jordan,2005,Atlanta Braves,231,25,57,3,24,14,46,.247,.295,.338,.633,hitter
Dan Kolb,2005,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam LaRoche,2005,Atlanta Braves,451,53,117,20,78,39,87,.259,.320,.455,.775,hitter
Ryan Langerhans,2005,Atlanta Braves,326,48,87,8,42,37,75,.267,.348,.426,.774,hitter
Anthony Lerew,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andy Marte,2005,Atlanta Braves,57,3,8,0,4,7,13,.140,.227,.211,.438,hitter
Tom Martin,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Macay McBride,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian McCann,2005,Atlanta Braves,180,20,50,5,23,18,26,.278,.345,.400,.745,hitter
Raul Mondesi,2005,Atlanta Braves,142,17,30,4,17,12,35,.211,.271,.359,.630,hitter
Pete Orr,2005,Atlanta Braves,150,32,45,1,8,6,23,.300,.331,.387,.718,hitter
Brayan Peña,2005,Atlanta Braves,39,2,7,0,4,1,7,.179,.200,.231,.431,hitter
Eddie Pérez,2005,Atlanta Braves,38,3,8,2,6,1,5,.211,.231,.421,.652,hitter
Jay Powell,2005,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Horacio Ramirez,2005,Atlanta Braves,73,4,16,0,2,1,17,.219,.230,.260,.490,hitter
Chris Reitsma,2005,Atlanta Braves,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Smoltz,2005,Atlanta Braves,68,1,10,0,3,3,26,.147,.183,.206,.389,hitter
Jorge Sosa,2005,Atlanta Braves,31,1,3,0,0,1,15,.097,.125,.097,.222,hitter
John Thomson,2005,Atlanta Braves,25,2,5,0,2,2,12,.200,.259,.280,.539,hitter
Jorge Vasquez,2005,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Brian Anderson,2005,Chicago White Sox,34,3,6,2,3,0,12,.176,.176,.382,.558,hitter
Geoff Blum,2005,San Diego Padres,224,26,54,5,22,24,28,.241,.321,.375,.696,hitter
Joe Borchard,2005,Chicago White Sox,12,0,5,0,0,0,4,.417,.417,.583,1.000,hitter
Mark Buehrle,2005,Chicago White Sox,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jamie Burke,2005,Chicago White Sox,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Raul Casanova,2005,Chicago White Sox,5,0,1,0,0,0,1,.200,.200,.200,.400,hitter
Jose Contreras,2005,Chicago White Sox,3,0,0,0,0,1,2,.000,.250,.000,.250,hitter
Neal Cotts,2005,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Crede,2005,Chicago White Sox,432,54,109,22,62,25,66,.252,.303,.454,.757,hitter
Jermaine Dye,2005,Chicago White Sox,529,74,145,31,86,39,99,.274,.333,.512,.845,hitter
